CAND_LAST_NAME,CAND_VOTE,CMTE_ID,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID,YEAR,CMTE_NM,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST_p,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC,CAND_ST1,CAND_ST2,CAND_CITY,CAND_ST,CAND_ZIP,YEAR_END,PAC
THUNE,nay,C00384818,A,M4,P2022,2.019061891500799e+17,24K,CCM,FRIENDS OF JOHN THUNE,SIOUX FALLS,SD,57101.0,,,3272019.0,1000.0,C00409581,S2SD00068,FC697F0C79F3D012328,1334449.0,,,4.0619201916582584e+18,2019-2020,CVS HEALTH PAC,"THUNE, JOHN R",REP,2016.0,SD,S,0.0,I,F,C00409581,200 NORTH PHILLIPS AVE SUITE L101,,SIOUX FALLS,SD,571046059.0,2020.0,CVS Aetna
THUNE,nay,C00274431,N,M4,P2022,2.02004209219753e+17,24K,CCM,FRIENDS OF JOHN THUNE,SIOUX FALLS,SD,57101.0,,,3232020.0,2500.0,C00409581,S2SD00068,44679219,1402241.0,,CONTRIBUTION,4.042120201737647e+18,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"THUNE, JOHN R",REP,2016.0,SD,S,0.0,I,F,C00409581,200 NORTH PHILLIPS AVE SUITE L101,,SIOUX FALLS,SD,571046059.0,2020.0,United Health
TILLIS,nay,C00197228,N,M11,P2026,2.023111795991509e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,10042023.0,2500.0,C00545772,S4NC00162,EEDB84485C91DD9EA5A,1735996.0,,,4.1120202318113096e+18,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2024.0,Elevance
TILLIS,nay,C00384818,N,M3,P2020,2.0180320909663462e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,2062018.0,1000.0,C00545772,S4NC00162,00CDFEEB67CCEB2218E,1215097.0,,,4.03202018151907e+18,2017-2018,CVS HEALTH PAC,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2018.0,CVS Aetna
TILLIS,nay,C00197228,N,YE,G,15970028465.0,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,12012014.0,5000.0,C00545772,S4NC00162,455FAC2E21CBB84204B,984720.0,,,4.0121201512372024e+18,2013-2014,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2014.0,Elevance
TILLIS,nay,C00384818,N,M6,P2020,2.0150629900000154e+17,24K,COM,COMMITTEE TO ELECT THOM TILLIS,CORNELIUS,NC,280317694.0,,,5202015.0,1000.0,C00545772,S4NC00162,D166127,1011869.0,,,4.063020151245953e+18,2015-2016,CVS HEALTH PAC,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2016.0,CVS Aetna
TILLIS,nay,C00274431,N,M12,G2014,2.01512099004155e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,11232015.0,1000.0,C00545772,S4NC00162,38781226,1035101.0,,DEBT RETIREMENT,4.1209201512596173e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2016.0,United Health
TILLIS,nay,C00274431,N,M7,P2020,2.0190719915147782e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,6252019.0,5000.0,C00545772,S4NC00162,43619062,1342495.0,,CONTRIBUTION,4.073020191661603e+18,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,United Health
TILLIS,nay,C00384818,N,M10,G2020,2.0191018916505824e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,9202019.0,2500.0,C00545772,S4NC00162,8107346B61615956DD4,1359828.0,,,4.1023201916751575e+18,2019-2020,CVS HEALTH PAC,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,CVS Aetna
TILLIS,nay,C00271007,N,M11,P2020,2.0191118916553027e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,10292019.0,3000.0,C00545772,S4NC00162,7EF0936A1CF6269055E,1363270.0,,,4.111820191679316e+18,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Humana
TILLIS,nay,C00271007,N,M3,P2020,2.020031892038963e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,2212020.0,2000.0,C00545772,S4NC00162,E9962C1F6D7C8CEDA4E,1390567.0,,,4.0318202017038346e+18,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Humana
TILLIS,nay,C00384818,A,M3,G2020,2.020032792160144e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,2262020.0,2500.0,C00545772,S4NC00162,95453BBBBDB8A324AD9,1392110.0,,,4.032820201718405e+18,2019-2020,CVS HEALTH PAC,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,CVS Aetna
TILLIS,nay,C00384818,A,M3,P2020,2.020032792160144e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,2262020.0,500.0,C00545772,S4NC00162,7A0E3B2A9C66BC3546F,1392110.0,,,4.032820201718405e+18,2019-2020,CVS HEALTH PAC,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,CVS Aetna
TILLIS,nay,C00197228,N,M5,G2020,2.0200513923267898e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,4292020.0,1000.0,C00545772,S4NC00162,BD34CCA608B7880A747,1405493.0,,,4.051420201743428e+18,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Elevance
TILLIS,nay,C00274431,N,M7,G2020,2.020072092504162e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,6162020.0,5000.0,C00545772,S4NC00162,44856214,1426485.0,,CONTRIBUTION,4.0722202017941284e+18,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,United Health
TILLIS,nay,C00197228,N,M9,G2020,2.020091692672081e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,8212020.0,2500.0,C00545772,S4NC00162,34DD560AE6DBA05B311,1438179.0,,,4.0917202018489057e+18,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Elevance
TILLIS,nay,C00197228,N,12G,G2020,2.0201022933267994e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,10142020.0,1500.0,C00545772,S4NC00162,90DCDC5DF3C6D69F72C,1461500.0,,,4.120320201963403e+18,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Elevance
TILLIS,nay,C00271007,N,30G,G2020,2.0201202933743232e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27624.0,,,10282020.0,5000.0,C00545772,S4NC00162,4A9A0AF7E0B82600934,1476526.0,,,4.121820201977592e+18,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Humana
TILLIS,nay,C00397851,N,30G,G2020,2.020120293374268e+17,24K,CCM,THOM TILLIS COMMITTEE,RALEIGH,NC,27614.0,,,10162020.0,1000.0,C00545772,S4NC00162,B778554,1476373.0,,,4.1216202019748874e+18,2019-2020,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"TILLIS, THOM R",REP,2014.0,NC,S,0.0,C,C,C00545772,PO BOX 2489,,CORNELIUS,NC,28031.0,2020.0,Centene
TOOMEY,nay,C00384818,N,M10,P2022,2.0171017907577523e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,9212017.0,1000.0,C00461046,S4PA00121,E3A44A113345A02AB27,1187872.0,,,4.101720171458412e+18,2017-2018,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2018.0,CVS Aetna
TOOMEY,nay,C00384818,N,M8,P2022,2.0180820912146627e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,7252018.0,1000.0,C00461046,S4PA00121,E50E7C46FBC554544B2,1258417.0,,,4.0822201815850696e+18,2017-2018,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2018.0,CVS Aetna
TOOMEY,nay,C00271007,N,M3,P,13961179819.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,2152013.0,2500.0,C00461046,S4PA00121,827B79DDDE9F72DB6D8,861744.0,,,4.0325201311857725e+18,2013-2014,HUMANA INC. POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2014.0,Humana
TOOMEY,nay,C00384818,N,M9,P,13941639466.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,8162013.0,1000.0,C00461046,S4PA00121,D148253,889016.0,,,4.092620131197423e+18,2013-2014,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2014.0,CVS Aetna
TOOMEY,nay,C00197228,N,M6,P,14961260834.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5212014.0,1000.0,C00461046,S4PA00121,3A3000B99A7C3124375,930851.0,,,4.0620201412156063e+18,2013-2014,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2014.0,Elevance
TOOMEY,nay,C00274431,A,12G,P,14952545502.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,10012014.0,2000.0,C00461046,S4PA00121,37546646,968267.0,,CONTRIBUTION,4.1118201412315715e+18,2013-2014,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2014.0,United Health
TOOMEY,nay,C00271007,N,M4,G2016,15951178490.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,3092015.0,500.0,C00461046,S4PA00121,D8835BBC0748D14B99E,1004438.0,,,4.0417201512420173e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Humana
TOOMEY,nay,C00274431,N,M3,P2016,15950880057.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,2132015.0,500.0,C00461046,S4PA00121,37900276,998348.0,,CONTRIBUTION,4.0319201512408684e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,United Health
TOOMEY,nay,C00274431,N,M3,G2016,15950880059.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,2132015.0,500.0,C00461046,S4PA00121,37900400,998348.0,,CONTRIBUTION,4.0319201512408684e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,United Health
TOOMEY,nay,C00274431,N,M6,G2016,15951486160.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5202015.0,4000.0,C00461046,S4PA00121,38197354,1010716.0,,CONTRIBUTION,4.061820151245788e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,United Health
TOOMEY,nay,C00397851,N,M5,P2016,15951407491.0,24K,CCM,FRIENDS OF PAT TOOMEY,WASHINGTON,DC,20003.0,,,4282015.0,1000.0,C00461046,S4PA00121,B572627,1008464.0,,,4.05202015124386e+18,2015-2016,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Centene
TOOMEY,nay,C00199711,N,M6,P2016,15951494195.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5202015.0,1000.0,C00461046,S4PA00121,1CC1A558A630BFA7C24,1010993.0,,,4.061920151245822e+18,2015-2016,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,HCSC
TOOMEY,nay,C00384818,N,M4,P2016,15951197063.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,3302015.0,4000.0,C00461046,S4PA00121,D165568,1005293.0,,,4.0422201512421827e+18,2015-2016,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,CVS Aetna
TOOMEY,nay,C00384818,N,M4,G2016,15951197063.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,3202015.0,5000.0,C00461046,S4PA00121,D165569,1005293.0,,,4.0422201512421827e+18,2015-2016,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,CVS Aetna
TOOMEY,nay,C00197228,N,M6,P2016,15951460307.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5072015.0,1500.0,C00461046,S4PA00121,5AD2976DF860810B7FF,1009864.0,,,4.060920151244386e+18,2015-2016,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Elevance
TOOMEY,nay,C00197228,N,M6,G2016,15951460307.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5072015.0,1000.0,C00461046,S4PA00121,D384F27B188011A46BF,1009864.0,,,4.060920151244386e+18,2015-2016,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Elevance
TOOMEY,nay,C00271007,N,M7,G2016,2.015071790002666e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,6102015.0,4500.0,C00461046,S4PA00121,A36D1050C8F0726B5EA,1016260.0,,,4.0717201512474706e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Humana
TOOMEY,nay,C00274431,N,M12,G2016,2.01512099004155e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,11232015.0,500.0,C00461046,S4PA00121,38781287,1035101.0,,CONTRIBUTION,4.1209201512596173e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,United Health
TOOMEY,nay,C00197228,N,M6,G2016,2.0160615901790342e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5272016.0,1000.0,C00461046,S4PA00121,2213504E2DCE23325EE,1077441.0,,,4.0615201612990787e+18,2015-2016,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Elevance
TOOMEY,nay,C00199711,N,M6,G2016,2.016060890174897e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5312016.0,1000.0,C00461046,S4PA00121,6148F7A699DDCF8051E,1076615.0,,,4.060820161294928e+18,2015-2016,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,HCSC
TOOMEY,nay,C00197228,N,30G,G2016,2.0161207903767427e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,11012016.0,2500.0,C00461046,S4PA00121,F62B2D0930852286664,1129905.0,,,4.120820161356945e+18,2015-2016,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2016.0,Elevance
TOOMEY,nay,C00197228,N,M6,G,10990782981.0,24K,CCM,TOOMEY FOR SENATE COMMITTEE,OREFIELD,PA,18069.0,,,5202010.0,1000.0,C00461046,S4PA00121,59FE770E8410A9C3543,475437.0,,,4.0625201011272755e+18,2009-2010,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2010.0,Elevance
TOOMEY,nay,C00271007,N,M10,G,10931569869.0,24K,CCM,TOOMEY FOR SENATE COMMITTEE,OREFIELD,PA,18069.0,,,9212010.0,5000.0,C00461046,S4PA00121,6B6FCE8F36461A143A5,504534.0,,,4.112320101131826e+18,2009-2010,HUMANA INC. POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2010.0,Humana
TOOMEY,nay,C00197228,N,M9,G,10991133366.0,24K,CCM,TOOMEY FOR SENATE COMMITTEE,OREFIELD,PA,18069.0,,,8252010.0,4000.0,C00461046,S4PA00121,A96EB22F5615AFA0C6B,492837.0,,,4.0915201011296184e+18,2009-2010,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2010.0,Elevance
TOOMEY,nay,C00384818,N,M4,G2022,2.0210420944506784e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,3092021.0,2500.0,C00461046,S4PA00121,4F5D5F2FDFA5186D2C8,1514012.0,,,4.0425202112790154e+18,2021-2022,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2022.0,CVS Aetna
TOOMEY,nay,C00197228,N,M10,P2016,12954276835.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,9212012.0,2500.0,C00461046,S4PA00121,1440393380E69244718,812878.0,,,4.1004201211660375e+18,2011-2012,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2012.0,Elevance
TOOMEY,nay,C00271007,N,M10,P2016,12954451728.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,9122012.0,2500.0,C00461046,S4PA00121,CDC8BE15194CC748EAE,819212.0,,,4.102620121168803e+18,2011-2012,HUMANA INC. POLITICAL ACTION COMMITTEE,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2012.0,Humana
TOOMEY,nay,C00274431,N,M10,P2016,12960068586.0,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,9262012.0,2500.0,C00461046,S4PA00121,35317998,821503.0,,CONTRIBUTION,4.102320121168182e+18,2011-2012,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2012.0,United Health
TOOMEY,nay,C00384818,A,M4,P2022,2.019061891500799e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,3272019.0,2500.0,C00461046,S4PA00121,4A0457B79DE783A18BA,1334449.0,,,4.0619201916582584e+18,2019-2020,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2020.0,CVS Aetna
TOOMEY,nay,C00197228,N,M8,P2022,2.019081491628679e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,7172019.0,2500.0,C00461046,S4PA00121,94059DBAFD517EE0E8C,1347725.0,,,4.081420191663338e+18,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2020.0,Elevance
TOOMEY,nay,C00384818,A,YE,P2022,2.020032092040324e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,12172019.0,500.0,C00461046,S4PA00121,BA264E306EF73722658,1391236.0,,,4.0325202017152164e+18,2019-2020,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2020.0,CVS Aetna
TOOMEY,nay,C00384818,A,YE,G2022,2.020032092040324e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,12172019.0,1500.0,C00461046,S4PA00121,97EAB6128AE9CB6E0A0,1391236.0,,,4.0325202017152164e+18,2019-2020,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2020.0,CVS Aetna
TOOMEY,nay,C00384818,N,M6,G2022,2.020061992400205e+17,24K,CCM,FRIENDS OF PAT TOOMEY,ALEXANDRIA,VA,22314.0,,,5112020.0,1000.0,C00461046,S4PA00121,56F61E356128BF3E628,1413509.0,,,4.0619202017761065e+18,2019-2020,CVS HEALTH PAC,"TOOMEY, PATRICK JOSEPH",REP,2016.0,PA,S,0.0,I,F,C00461046,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092.0,2020.0,CVS Aetna
VAN HOLLEN,yea,C00274431,N,YE,P2022,2.018012590906436e+17,24K,CCM,VAN HOLLEN FOR SENATE,KENSINGTON,MD,20895.0,,,12222017.0,2500.0,C00573758,S6MD03441,41719743,1200156.0,,CONTRIBUTION,4.012620181503338e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"VAN HOLLEN, CHRIS",DEM,2028.0,MD,S,0.0,I,C,C00573758,10605 CONCORD ST,SUITE 202,KENSINGTON,MD,20895.0,2018.0,United Health
